# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "32" "-O" "-s" "1" "-t" "exon" "-a" "/scratch/Shares/clauset/Clauset_ABNexus/Counting/gtf_counts/data/PanCancer_IO_360_Probe_Exon_hg38.gtf" "-F" "GTF" "-o" "/scratch/Shares/clauset/Clauset_ABNexus/Counting/gtf_counts/out/RNAMatch4.18_str_gtf_matchedexons.txt" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_01_S10-018931A6_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_02_S14-002474B2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_03_S21-024801A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_04_S10-016783A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_05_S22-010607B2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_06_S10-016752C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_07_S10-017623A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_08_S11-003355A1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_09_S11-012085C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_10_S12-003590C5_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_11_S12-008138A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_12_S13-003620D2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_14_S13-008160A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_15_S16-023867D1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_16_S16-007066C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_17_S21-032280A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_18_S13-009885J1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_19_S17-018143A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_20_S13-019142C2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_21_S13-021353A4_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_22_S14-012409D2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_23_S22-009274B7_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_24_S21-028943A10_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_25_S11-011709_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_26_S12-011538_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_27_S22-003884_T_RSQ1.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_01_S10-018931A6_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_02_S14-002474B2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_03_S21-024801A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_04_S10-016783A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_05_S22-010607B2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_06_S10-016752C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_07_S10-017623A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_08_S11-003355A1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_09_S11-012085C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_10_S12-003590C5_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_11_S12-008138A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_12_S13-003620D2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_14_S13-008160A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_15_S16-023867D1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_16_S16-007066C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_17_S21-032280A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_18_S13-009885J1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_19_S17-018143A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_20_S13-019142C2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_21_S13-021353A4_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_22_S14-012409D2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_23_S22-009274B7_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_24_S21-028943A10_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_25_S11-011709_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_26_S12-011538_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_27_S22-003884_T_RSQ1.sorted.bam
GHR:NM_000163.2	chr5	42718452	42721878	+	3427	481	417	2120	485	1294	221	501	216	121	374	167	3315	89	85	766	394	31	250	934	320	411	375	392	181	857	676
GIMAP6:NR_024115.1	chr7	150625374	150628722	-	3349	255	129	188	267	341	835	380	181	68	322	148	450	137	119	207	195	201	86	217	129	219	303	283	99	329	193
GBP4:NM_052941.4	chr1;chr1	89181143;89186332	89185469;89186526	-;-	4522	247	274	225	922	708	547	415	312	105	413	415	338	721	313	340	456	701	243	350	211	175	374	399	257	270	241
GIMAP4:NM_018326.2	chr7	150572128	150573953	+	1826	565	337	647	944	1288	3085	1029	946	298	1365	608	1198	617	1003	658	845	848	382	863	326	478	973	715	300	995	517
GLI1:NM_005269.2	chr12	57470316	57472268	+	1953	297	138	37	169	83	173	121	47	23	156	48	120	43	71	637	55	58	17	122	138	134	173	183	175	205	158
GBP2:NM_004120.4	chr1;chr1	89109676;89110163	89109870;89110266	-;-	299	1008	1265	770	1990	932	885	1235	1035	175	2161	1109	1826	1247	576	1156	1302	1271	502	1172	778	1101	1251	1158	610	1463	1151
GBP1:NM_002053.2	chr1;chr1	89052318;89054681	89053468;89054875	-;-	1346	476	611	717	1367	590	392	640	833	1111	1744	771	1091	1206	387	787	750	1873	575	835	364	525	561	565	477	555	467
GLS:NM_014905.4	chr2	190880820	190881470	+	651	290	214	238	364	318	476	331	304	146	333	263	581	208	231	306	244	215	176	308	236	425	291	267	202	413	309
GNG4:NM_001098721.1	chr1	235547684	235552237	-	4554	14	71	4	115	7	1	18	34	18	28	111	19	21	405	16	23	5	1	17	98	30	33	25	58	16	39
GOT1:NM_002079.2	chr10;chr10	99406136;99406725	99406249;99406849	-;-	239	191	146	189	195	138	114	168	127	224	138	91	138	183	189	170	109	323	302	152	124	149	149	133	247	144	329
GPC4:NM_001448.2	chrX	133324144	133324536	-	393	257	150	312	221	143	35	343	150	970	364	102	164	39	2345	194	194	104	215	245	155	201	280	199	188	581	320
GPR160:NM_014373.1	chr3	170083904	170085392	+	1489	392	220	366	349	532	950	181	1118	1144	502	846	461	765	603	402	187	587	1011	338	214	370	282	249	201	183	132
GOT2:NM_002080.3	chr16;chr16	58718195;58718526	58718300;58718688	-;-	269	407	194	216	334	233	268	280	227	446	322	192	176	272	492	343	250	426	530	271	281	342	373	367	485	326	364
GPSM3:NM_001276501.1	chr6	32190765	32191503	-	739	91	58	102	168	377	1246	143	125	56	380	166	423	271	357	106	224	138	81	218	52	160	200	108	65	182	123
FASLG:NM_000639.2	chr1;chr1	172664333;172665621	172664390;172666876	+;+	1314	6	8	15	35	23	32	31	4	4	39	30	22	58	4	21	18	15	14	14	3	3	26	17	5	17	0
GNLY:NM_012483.3	chr2;chr2	85695957;85697505	85696056;85697677	+;+	273	23	59	61	73	164	202	52	118	39	175	117	61	302	28	80	135	177	17	170	46	69	183	76	49	65	28
GMIP:NM_001288998.1	chr19	19635024	19635213	-	190	40	23	50	38	85	162	40	49	28	81	24	78	36	42	50	77	59	38	79	30	76	52	32	30	39	19
GZMH:NM_033423.3	chr14	24606479	24606746	-	268	12	12	12	7	23	20	32	6	5	54	27	23	38	5	7	11	15	3	23	8	9	16	11	0	7	3
GZMM:NM_005317.2	chr19	549629	549922	+	294	5	5	2	12	9	33	7	4	0	16	8	2	5	1	9	5	4	1	5	4	3	5	5	1	7	2
GLUD1:NM_005271.2	chr10	87050201	87051870	-	1670	286	275	298	393	275	197	264	245	201	428	272	393	188	262	342	248	301	366	318	263	279	259	294	307	343	459
HAVCR2:NM_032782.3	chr5	157085831	157087294	-	1464	25	20	64	41	89	84	41	126	59	209	85	81	52	75	34	144	122	37	149	11	56	58	26	15	22	15
HDAC11:NM_001330636.1	chr3	13504467	13506416	+	1950	101	67	75	59	27	12	107	87	110	49	87	26	270	130	81	23	49	73	70	69	61	63	70	136	124	79
H2AFX:NM_002105.2	chr11	119093873	119095465	-	1593	106	79	236	187	125	124	88	223	97	156	91	246	53	84	133	127	193	123	109	88	126	85	113	153	131	305
HDAC3:NM_003883.3	chr5	141620880	141621537	-	658	104	79	98	113	69	66	77	101	70	88	89	61	79	181	98	62	81	102	94	72	108	76	59	87	97	50
HDC:NM_002112.3	chr15	50241946	50243006	-	1061	62	25	59	55	52	35	45	35	12	147	29	186	3	45	63	61	3	9	81	46	155	55	47	12	148	37
HELLS:NM_001289067.1	chr10	94546376	94546498	+	123	99	47	231	83	79	149	52	216	137	100	44	37	44	91	121	48	161	59	84	55	91	64	79	164	54	69
HDAC5:NM_001015053.1	chr17;chr17	44086571;44087411	44086737;44087696	-;-	453	672	624	302	647	294	318	595	299	188	510	462	429	158	365	762	241	178	341	271	590	540	461	497	332	1018	645
HES1:NM_005524.2	chr3	194137682	194138732	+	1051	550	366	209	304	82	24	172	138	130	92	232	205	33	598	299	78	26	84	129	308	133	145	113	251	367	245
HCK:NM_001172129.1	chr20	32071661	32071782	+	122	44	65	90	73	128	106	79	90	57	220	103	403	64	69	86	143	104	34	147	15	134	99	71	52	117	36
GZMA:NM_006144.3	chr5;chr5	55105473;55107793	55105618;55107935	+;+	289	27	41	121	184	280	341	60	47	13	363	123	55	280	51	65	178	122	36	121	22	34	87	57	34	67	15
HK1:NM_000188.2	chr10	69400990	69401882	+	893	244	123	241	208	181	251	259	331	191	292	262	378	199	594	257	219	279	276	268	153	302	202	173	246	362	226
HDAC4:NM_006037.3	chr2;chr2	239054748;239066721	239054833;239066855	-;-	221	217	136	93	202	109	106	166	141	128	178	95	147	50	101	294	84	86	150	110	207	165	163	259	209	232	325
GZMK:NM_002104.2	chr5;chr5	55031363;55033764	55031633;55034570	+;+	1078	16	27	78	229	384	788	71	67	17	516	131	72	285	115	46	301	173	44	187	20	44	153	60	12	87	18
HLA-B:NM_005514.6	chr6	31353874	31354296	-	423	305	218	62	608	849	1363	262	274	96	1302	651	474	844	109	269	688	207	522	174	211	244	394	280	554	305	404
HEY1:NM_001040708.1	chr8	79764009	79765771	-	1763	38	20	40	17	55	49	38	30	11	39	28	94	11	1671	43	77	24	37	58	29	55	33	31	35	79	27
HERC6:NM_001165136.1	chr4;chr4	88393487;88396014	88393582;88396142	+;+	225	297	146	150	484	199	236	199	282	587	398	144	106	179	186	250	188	343	261	166	218	102	235	254	268	200	185
HLA-DMB:NM_002118.3	chr6	32940752	32941028	-	277	56	34	100	77	232	376	77	57	102	249	93	26	158	157	79	234	151	88	154	34	38	105	64	85	27	39
HLA-DOA:NM_002119.3	chr6	33004181	33006841	-	2661	46	25	41	41	87	194	41	33	98	61	34	6	124	42	55	56	456	22	46	12	38	32	35	54	10	28
HLA-A:NM_002116.7	chr6	29942756	29943026	+	271	1793	1856	1823	2887	4281	8427	2582	2397	3217	5363	4045	3314	6649	2381	2503	4189	3718	3084	3144	1920	2229	3032	2021	4084	1744	3072
HK2:NM_000189.4	chr2;chr2	74877165;74878687	74877321;74878921	+;+	392	77	159	365	133	277	42	23	103	149	131	111	436	132	90	45	121	277	161	184	70	111	30	39	136	12	126
GLUL:NM_002065.6	chr1;chr1	182385356;182385759	182385556;182385887	-;-	330	3396	3069	4771	5857	6604	1764	2884	4573	3045	5982	6694	17603	4869	6733	3706	6688	3733	3043	10692	5736	4766	3392	4118	3541	3665	10670
GZMB:NM_004131.4	chr14;chr14	24630953;24631857	24631214;24632118	-;-	524	7	6	19	31	315	119	18	44	14	121	77	88	95	32	13	57	97	15	128	7	14	29	21	19	12	11
HIF1A:NM_181054.2	chr14;chr14	61726705;61727452	61726818;61727655	+;+	318	1520	1137	1858	1548	1329	1549	908	2670	2823	3147	2050	6074	1736	2927	1547	2205	1674	1894	2084	1007	2002	1208	1404	1511	1027	1800
HLA-DOB:NM_002120.3	chr6;chr6	32815043;32816860	32815313;32817002	-;-	414	23	42	53	102	392	789	25	73	58	76	37	42	157	73	35	69	407	13	59	15	54	45	28	26	12	15
HLA-DQA1:NM_002122.3	chr6	32641309	32641558	+	250	701	418	1048	1279	359	4536	97	832	857	2390	212	420	333	935	540	2315	4017	1087	2360	233	973	1593	580	698	568	723
HLA-DPB1:NM_002121.5	chr6	33086538	33089696	+	3159	6	0	3	4	5	15	4	6	1	9	2	0	6	9	4	4	2	8	2	5	5	3	3	0	1	2
HLA-DPA1:NM_033554.2	chr6	33064568	33065347	-	780	31	38	58	84	125	210	67	72	35	149	40	38	109	78	41	160	204	50	94	20	54	59	31	52	36	14
HLA-DMA:NM_006120.3	chr6;chr6	32949610;32950518	32949889;32950803	-;-	566	707	500	1414	850	1970	2446	887	923	1594	2235	905	852	1985	2003	1034	1793	3683	1368	1448	442	726	1189	829	996	554	487
HLA-DRB1:NM_002124.3	chr6	32578774	32579104	-	331	1196	18	1246	61	126	1853	51	891	10	1314	68	307	118	925	358	848	73	620	438	206	315	1358	595	845	238	1190
HLA-C:NM_002117.4	chr6	31269965	31270085	-	121	364	250	317	772	924	1197	470	982	913	1618	1906	1208	1097	2346	858	746	3242	965	1426	377	361	593	1406	1512	461	1212
HLA-DRB5:NM_002125.3	chr6	32521904	32522174	-	271	1853	588	2480	288	3700	2969	1934	1436	482	2274	1244	319	3533	1343	339	2860	1899	540	527	362	367	1796	1171	2746	211	2459
HLA-E:NM_005516.5	chr6	30492748	30494194	+	1447	12	5	6	9	15	22	5	5	3	26	3	10	5	6	9	2	3	6	9	5	5	9	3	5	7	24
HLA-F:NM_001098479.1	chr6	29723657	29723927	+	271	315	299	352	463	866	2120	472	399	508	1155	609	647	1211	346	429	810	1037	618	730	257	446	577	293	450	509	495
HLA-DQB1:NM_002123.3	chr6;chr6	32661966;32664797	32662248;32665067	-;-	554	1661	756	788	1529	2312	6094	626	1217	1137	1989	434	392	1567	1557	518	2089	4982	2577	1991	192	1187	2044	1157	1511	927	583
HMGB1:NM_002128.5	chr13	30456703	30461688	-	4986	1210	946	1026	1182	1009	1322	867	1816	1021	1322	945	963	517	1668	1019	692	1198	1083	932	754	1149	970	1150	1213	1171	1195
HNF1A:NM_000545.6	chr12	120996261	120996413	+	153	0	2	0	0	0	0	0	3	1	1	0	4	0	0	6	0	0	0	0	3	1	4	1	4	2	1
HRAS:NM_005343.3	chr11	532241	532755	-	515	55	35	34	32	24	37	27	62	27	49	53	34	33	32	51	16	57	51	41	34	48	40	35	59	54	40
ICAM1:NM_000201.2	chr19	10285114	10286615	+	1502	217	299	1260	409	391	382	285	577	500	982	1108	5987	490	198	479	515	314	185	442	204	562	361	174	304	476	935
ICAM2:NM_000873.3	chr17	64005106	64005373	-	268	93	55	115	94	283	473	113	55	65	259	73	282	114	93	126	97	64	52	120	72	102	148	118	98	133	258
ICAM5:NM_003259.3	chr19;chr19	10291488;10292034	10291809;10292322	+;+	611	15	23	66	31	3	7	7	21	17	9	65	24	20	5	10	14	6	8	15	9	28	7	1	39	19	31
HLA-DQA2:NM_020056.4	chr6;chr6	32741390;32745158	32741525;32745407	+;+	386	1	8	56	20	144	25	18	7	139	68	28	3	85	8	7	56	63	7	18	18	9	12	1	16	1	4
IDO1:NM_002164.5	chr8	39913890	39914009	+	120	12	6	17	124	68	118	5	20	5	141	23	2	490	316	7	28	81	38	41	5	12	21	14	40	3	12
ID4:NM_001546.3	chr6	19839209	19842197	+	2989	180	58	138	81	29	5	109	30	36	44	80	98	18	85	62	38	23	94	53	67	74	64	36	50	196	71
HLA-DRA:NM_019111.3	chr6;chr6	32442447;32443184	32442693;32443466	+;+	530	3484	2358	5737	6119	14382	22359	4887	5575	7752	15848	6614	4926	10901	7313	4235	16232	19869	7998	9014	2107	3947	7084	4806	5938	2972	3493
ICAM3:NM_002162.3	chr19;chr19	10334159;10334527	10334408;10334820	-;-	544	97	69	174	141	440	821	75	101	78	452	155	564	280	128	110	126	156	67	153	57	154	199	142	91	136	137
ICOS:NM_012092.3	chr2;chr2	203957798;203959585	203957883;203961577	+;+	2079	12	5	44	62	89	279	20	30	2	128	31	43	69	53	40	66	62	12	58	11	8	26	24	4	23	17
ICOSLG:NM_015259.4	chr21;chr21	5034581;44222990	5036771;44229546	+;+	8748	11	9	7	6	19	7	7	5	13	24	2	9	1	16	6	4	3	2	12	3	11	0	11	4	4	12
HMGA1:NM_145902.2	chr6	34244830	34246231	+	1402	207	87	601	170	237	416	113	675	585	328	374	723	691	738	156	165	728	775	188	93	404	131	123	815	66	68
IFI27:NM_005532.3	chr14;chr14	94115780;94116441	94115942;94116690	+;+	413	511	221	1210	906	848	103	588	1710	3872	2114	195	720	1588	1599	419	1199	1940	1084	1302	240	257	477	561	1455	271	647
IFIT1:NM_001270930.1	chr10	89402280	89406487	+	4208	886	515	1013	3346	1102	435	985	5004	12415	3083	741	1202	1141	1462	1128	1751	1062	2340	1399	653	260	1048	1089	2207	1052	511
IFI6:NM_002038.3	chr1;chr1	27666063;27668225	27666475;27668375	-;-	564	158	104	261	660	348	123	356	1195	2590	1364	323	271	265	1145	132	633	427	783	647	116	110	183	224	647	146	206
IFIT2:NM_001547.4	chr10	89305961	89309271	+	3311	712	469	653	1924	657	605	738	1864	3580	1953	616	1096	829	818	634	1135	706	1173	1077	353	253	661	680	1164	612	294
HSD11B1:NM_181755.2	chr1;chr1	209706942;209732435	209707128;209732579	+;+	332	37	73	37	127	64	10	74	35	10	41	165	113	114	39	26	45	23	60	76	48	27	28	36	111	43	86
IER3:NM_003897.3	chr6;chr6	30743198;30744308	30744196;30744547	-;-	1239	742	542	976	557	193	360	464	448	484	908	712	2618	342	4750	549	349	199	316	477	270	419	334	249	309	885	529
IFIT3:NM_001031683.3	chr10	89338660	89340968	+	2309	735	509	767	3169	1040	437	782	3467	4916	2782	779	1524	1475	1153	697	1644	1414	1698	1338	404	237	762	851	1410	561	510
IFITM1:NM_003641.3	chr11	314921	315272	+	352	1446	1184	1706	1781	1432	1129	1824	2054	3013	3401	922	1687	1913	1578	2545	1275	1438	1438	1548	1447	1361	1352	2602	1548	1232	3666
IFNA1:NM_024013.1	chr9	21440438	21441316	+	879	3	3	0	2	0	0	2	3	1	0	3	4	0	0	10	2	0	0	2	3	9	4	2	2	0	1
IFITM2:NM_006435.2	chr11	309012	309395	+	384	1523	1237	1186	1567	1456	1084	2124	876	1418	2609	1249	4584	1875	467	2697	1480	435	2179	1690	1117	1686	1982	1757	1978	2020	4082
IFNGR1:NM_000416.2	chr6	137197483	137198639	-	1157	838	601	808	1038	1824	1686	729	1212	817	1710	973	2180	715	1086	1108	1324	1458	795	1891	795	1202	1044	1141	537	858	1691
IFNG:NM_000619.2	chr12;chr12	68154767;68157912	68155487;68158095	-;-	905	10	16	5	41	86	203	30	8	5	92	23	26	89	13	10	22	61	3	14	2	2	13	9	9	14	12
IFNGR2:NM_005534.3	chr21	33436827	33437516	+	690	229	170	336	327	273	344	247	246	253	386	260	507	236	373	309	225	420	276	279	196	279	286	252	269	296	229
IGF2R:NM_000876.2	chr6	160104673	160111504	+	6832	849	751	648	1079	704	705	953	1177	1072	1562	1248	1694	815	754	964	934	1424	739	1367	738	1112	853	749	725	1448	1008
IFIH1:NM_022168.3	chr2;chr2	162267073;162267478	162267379;162267569	-;-	399	108	58	106	193	145	223	87	290	328	270	105	171	116	125	148	127	156	125	139	72	86	143	82	105	101	94
IKBKG:NM_001099856.4	chrX	154564318	154565046	+	729	4	1	3	11	2	5	4	6	1	1	4	7	2	8	6	1	3	7	5	5	1	4	1	4	5	6
IL11:NM_000641.3	chr19	55364381	55366177	-	1797	3	5	5	3	1	1	5	16	18	8	3	28	4	2	3	7	2	3	12	1	12	2	0	5	1	2
IFI35:NM_005533.4	chr17;chr17	43013475;43013775	43013662;43013882	+;+	296	175	188	111	286	164	231	206	255	277	450	216	197	252	225	222	200	194	217	234	169	184	159	202	189	189	237
IHH:NM_002181.2	chr2	219054423	219055865	-	1443	11	2	1	17	2	0	1	0	0	1	1	0	1	0	3	0	0	0	0	3	3	6	3	3	0	3
IL11RA:NM_147162.1	chr9	34657034	34657149	+	116	73	54	32	68	61	73	98	21	54	64	34	34	16	14	64	26	20	40	50	62	57	53	74	86	94	60
IL12RB2:NM_001319233.1	chr1	67321601	67321889	+	289	9	6	24	23	51	59	15	20	6	30	36	21	25	11	10	23	20	9	21	3	14	18	20	17	20	6
IL10RA:NM_001558.2	chr11	117988381	117988502	+	122	112	120	199	294	586	943	206	248	153	727	287	297	405	174	174	357	273	120	386	64	153	228	156	79	223	77
IL16:NM_004513.4	chr15;chr15	81299379;81301343	81300475;81301512	+;+	1267	668	626	585	885	2427	6268	819	770	174	1470	664	711	1115	635	737	1098	871	705	1527	413	683	968	632	128	782	1149
IKBKB:NM_001190720.2	chr8;chr8	42322053;42322346	42322153;42322494	+;+	250	297	286	344	272	304	599	274	262	293	368	268	304	184	332	451	232	282	699	282	214	332	337	361	303	347	344
IL18:NM_001243211.1	chr11;chr11	112148602;112150071	112148736;112150206	-;-	271	106	113	314	147	267	355	113	242	154	216	156	297	469	191	127	264	449	181	368	49	117	167	134	123	57	56
IL10:NM_000572.2	chr1;chr1	206770906;206771355	206771189;206771415	-;-	345	11	26	54	58	73	62	34	29	51	96	101	74	43	28	28	73	14	20	37	7	25	22	11	17	21	33
IL1B:NM_000576.2	chr2	112829750	112830573	-	824	41	71	210	30	29	28	26	49	121	134	63	696	36	58	220	19	40	46	27	23	72	29	19	28	49	22
IL1A:NM_000575.3	chr2	112773924	112775267	-	1344	8	4	20	9	1	4	1	14	26	2	9	17	0	3	16	1	11	6	8	3	1	6	2	11	1	5
IL1RN:NM_000577.3	chr2	113132655	113134014	+	1360	11	21	69	8	14	5	16	28	82	142	41	326	38	67	29	21	23	18	147	16	39	17	22	37	16	13
IL2:NM_000586.2	chr4	122456293	122456725	-	433	0	1	1	1	3	13	1	1	0	2	0	1	1	2	2	2	0	0	0	3	1	5	2	0	0	1
IFI16:NM_001206567.1	chr1;chr1	159053532;159054820	159053724;159055151	+;+	525	795	608	879	1454	1365	1996	925	1646	1593	2266	961	3923	918	677	1157	1511	1634	699	1279	702	1234	968	883	1046	797	1218
IL21R:NM_021798.3	chr16;chr16	27444541;27445176	27444719;27445276	+;+	280	2	17	24	37	100	196	9	15	10	101	37	14	90	16	12	43	42	12	20	10	19	25	20	12	10	9
IL2RA:NM_000417.2	chr10	6010688	6012896	-	2209	2	6	11	19	66	137	5	40	9	40	77	18	10	52	7	25	30	10	41	3	24	8	9	6	5	5
IL2RB:NM_000878.2	chr22	37125837	37128848	-	3012	36	19	49	121	137	343	68	35	18	191	73	41	191	23	42	116	81	28	90	15	33	153	81	18	52	13
IL15:NM_000585.4	chr4;chr4	141729846;141732737	141729984;141733987	+;+	1390	37	28	60	32	46	74	25	60	38	71	26	34	118	20	33	36	135	28	47	15	42	44	57	36	28	35
